order_item_id,order_id,user_id,product_id,quantity,unit_price,total_price,order_date
24845,10864,9,10,3,67.99,203.97,2025-11-02
24846,10865,5,6,5,168.0,840.0,2025-12-27
24847,10865,5,9,5,64.0,320.0,2025-12-27
24848,10866,9,12,5,12.99,64.95,2025-11-11
24849,10866,9,6,1,168.0,168.0,2025-11-11
24850,10866,9,9,1,64.0,64.0,2025-11-11
24851,10866,9,14,4,19.99,79.96,2025-11-11
24852,10867,2,14,5,19.99,99.95,2025-12-26
24853,10868,7,14,1,19.99,19.99,2026-01-06
24854,10868,7,6,4,168.0,672.0,2026-01-06
24855,10869,7,16,5,299.0,1495.0,2025-10-05
24856,10869,7,14,2,19.99,39.98,2025-10-05
24857,10870,9,10,2,67.99,135.98,2025-11-11
24858,10870,9,13,1,9.85,9.85,2025-11-11
24859,10870,9,11,2,109.5,219.0,2025-11-11
24860,10871,10,10,5,67.99,339.95,2025-12-07
24861,10871,10,9,3,64.0,192.0,2025-12-07
24862,10871,10,11,3,109.5,328.5,2025-12-07
24863,10872,7,13,5,9.85,49.25,2025-10-19
24864,10872,7,19,1,89.99,89.99,2025-10-19
24865,10873,9,8,1,375.0,375.0,2025-10-23
24866,10874,7,11,1,109.5,109.5,2025-01-02
24867,10874,7,20,4,24.99,99.96,2025-01-02
24868,10875,6,12,2,12.99,25.98,2025-12-18
24869,10876,3,17,3,49.99,149.97,2025-12-30
24870,10876,3,11,2,109.5,219.0,2025-12-30
24871,10876,3,7,1,7.95,7.95,2025-12-30
24872,10876,3,16,4,299.0,1196.0,2025-12-30
24873,10877,9,11,4,109.5,438.0,2025-08-15
24874,10877,9,12,5,12.99,64.95,2025-08-15
24875,10877,9,4,2,15.99,31.98,2025-08-15
24876,10877,9,5,2,695.0,1390.0,2025-08-15
24877,10878,9,17,5,49.99,249.95,2025-10-27
24878,10879,10,15,5,39.99,199.95,2026-01-24
24879,10879,10,13,4,9.85,39.4,2026-01-24
24880,10880,7,4,3,15.99,47.97,2026-01-16
24881,10880,7,16,2,299.0,598.0,2026-01-16
24882,10880,7,18,1,129.0,129.0,2026-01-16
24883,10881,8,19,4,89.99,359.96,2025-01-04
24884,10881,8,8,4,375.0,1500.0,2025-01-04
24885,10881,8,6,4,168.0,672.0,2025-01-04
24886,10882,8,13,1,9.85,9.85,2025-11-30
24887,10882,8,7,3,7.95,23.85,2025-11-30
24888,10882,8,18,1,129.0,129.0,2025-11-30
24889,10882,8,9,1,64.0,64.0,2025-11-30
24890,10883,10,5,4,695.0,2780.0,2025-07-14
24891,10883,10,4,1,15.99,15.99,2025-07-14
24892,10883,10,9,5,64.0,320.0,2025-07-14
24893,10884,7,13,2,9.85,19.7,2025-11-24
24894,10885,4,8,2,375.0,750.0,2025-10-20
24895,10885,4,2,5,22.3,111.5,2025-10-20
24896,10886,9,10,1,67.99,67.99,2025-12-23
24897,10886,9,3,5,55.99,279.95,2025-12-23
24898,10886,9,11,2,109.5,219.0,2025-12-23
24899,10886,9,8,3,375.0,1125.0,2025-12-23
24900,10887,5,4,2,15.99,31.98,2025-11-17
24901,10887,5,8,1,375.0,375.0,2025-11-17
24902,10888,4,8,2,375.0,750.0,2026-01-11
24903,10888,4,12,4,12.99,51.96,2026-01-11
24904,10889,6,10,4,67.99,271.96,2025-01-15
24905,10889,6,9,5,64.0,320.0,2025-01-15
24906,10889,6,11,4,109.5,438.0,2025-01-15
24907,10889,6,2,1,22.3,22.3,2025-01-15
24908,10890,1,5,3,695.0,2085.0,2025-12-12
24909,10890,1,10,2,67.99,135.98,2025-12-12
24910,10891,2,17,1,49.99,49.99,2025-08-06
24911,10891,2,14,2,19.99,39.98,2025-08-06
24912,10892,1,1,5,109.95,549.75,2025-11-23
24913,10893,8,4,1,15.99,15.99,2025-12-04
24914,10893,8,17,5,49.99,249.95,2025-12-04
24915,10894,8,5,2,695.0,1390.0,2025-01-02
24916,10894,8,18,1,129.0,129.0,2025-01-02
24917,10895,6,7,5,7.95,39.75,2025-07-27
24918,10895,6,14,3,19.99,59.97,2025-07-27
24919,10895,6,9,4,64.0,256.0,2025-07-27
24920,10895,6,17,2,49.99,99.98,2025-07-27
24921,10896,9,13,3,9.85,29.55,2025-11-02
24922,10896,9,7,1,7.95,7.95,2025-11-02
24923,10896,9,10,1,67.99,67.99,2025-11-02
24924,10896,9,2,1,22.3,22.3,2025-11-02
24925,10897,9,10,3,67.99,203.97,2025-07-06
24926,10897,9,3,1,55.99,55.99,2025-07-06
24927,10897,9,8,5,375.0,1875.0,2025-07-06
24928,10898,5,20,5,24.99,124.95,2026-01-21
24929,10899,2,8,1,375.0,375.0,2025-11-23
24930,10899,2,17,5,49.99,249.95,2025-11-23
24931,10900,4,16,5,299.0,1495.0,2025-12-22
24932,10901,8,17,4,49.99,199.96,2025-11-02
24933,10901,8,12,2,12.99,25.98,2025-11-02
24934,10901,8,7,1,7.95,7.95,2025-11-02
24935,10902,6,17,4,49.99,199.96,2025-01-31
24936,10902,6,12,2,12.99,25.98,2025-01-31
24937,10902,6,18,4,129.0,516.0,2025-01-31
24938,10902,6,1,1,109.95,109.95,2025-01-31
24939,10903,7,18,2,129.0,258.0,2025-12-18
24940,10903,7,3,2,55.99,111.98,2025-12-18
24941,10903,7,2,2,22.3,44.6,2025-12-18
24942,10904,9,6,2,168.0,336.0,2025-08-08
24943,10904,9,7,1,7.95,7.95,2025-08-08
24944,10905,4,16,3,299.0,897.0,2025-01-22
24945,10906,9,5,5,695.0,3475.0,2025-12-12
24946,10906,9,19,3,89.99,269.97,2025-12-12
24947,10907,7,16,1,299.0,299.0,2026-01-21
24948,10907,7,8,4,375.0,1500.0,2026-01-21
24949,10908,10,9,5,64.0,320.0,2025-07-23
24950,10909,6,4,5,15.99,79.95,2025-12-25
24951,10909,6,3,4,55.99,223.96,2025-12-25
24952,10909,6,1,2,109.95,219.9,2025-12-25
24953,10910,9,12,2,12.99,25.98,2025-12-25
24954,10910,9,8,2,375.0,750.0,2025-12-25
24955,10910,9,10,2,67.99,135.98,2025-12-25
24956,10911,5,6,4,168.0,672.0,2025-11-27
24957,10912,2,8,2,375.0,750.0,2025-10-27
24958,10912,2,14,4,19.99,79.96,2025-10-27
24959,10913,7,17,3,49.99,149.97,2025-11-18
24960,10913,7,7,5,7.95,39.75,2025-11-18
24961,10913,7,9,5,64.0,320.0,2025-11-18
24962,10913,7,5,3,695.0,2085.0,2025-11-18
24963,10914,2,18,2,129.0,258.0,2026-01-27
24964,10914,2,5,4,695.0,2780.0,2026-01-27
24965,10914,2,9,4,64.0,256.0,2026-01-27
24966,10914,2,17,4,49.99,199.96,2026-01-27
24967,10915,4,2,2,22.3,44.6,2025-12-20
24968,10915,4,19,1,89.99,89.99,2025-12-20
24969,10915,4,10,2,67.99,135.98,2025-12-20
24970,10915,4,5,2,695.0,1390.0,2025-12-20
24971,10916,2,7,4,7.95,31.8,2025-11-28
24972,10916,2,11,1,109.5,109.5,2025-11-28
24973,10916,2,18,1,129.0,129.0,2025-11-28
24974,10916,2,16,3,299.0,897.0,2025-11-28
24975,10917,3,20,3,24.99,74.97,2025-01-29
24976,10918,4,10,3,67.99,203.97,2025-01-30
24977,10918,4,13,1,9.85,9.85,2025-01-30
24978,10918,4,8,1,375.0,375.0,2025-01-30
24979,10919,6,2,3,22.3,66.9,2025-12-30
24980,10920,5,17,4,49.99,199.96,2025-12-20
24981,10920,5,12,4,12.99,51.96,2025-12-20
24982,10921,10,9,2,64.0,128.0,2025-11-05
24983,10921,10,11,3,109.5,328.5,2025-11-05
24984,10921,10,15,2,39.99,79.98,2025-11-05
24985,10921,10,8,3,375.0,1125.0,2025-11-05
24986,10922,2,1,4,109.95,439.8,2025-10-17
24987,10922,2,13,2,9.85,19.7,2025-10-17
24988,10922,2,9,4,64.0,256.0,2025-10-17
24989,10923,4,17,5,49.99,249.95,2025-07-07
24990,10923,4,18,1,129.0,129.0,2025-07-07
24991,10923,4,11,2,109.5,219.0,2025-07-07
24992,10923,4,15,2,39.99,79.98,2025-07-07
24993,10924,4,14,2,19.99,39.98,2025-01-02
24994,10924,4,15,2,39.99,79.98,2025-01-02
24995,10924,4,6,2,168.0,336.0,2025-01-02
24996,10925,9,11,4,109.5,438.0,2025-11-09
24997,10925,9,18,2,129.0,258.0,2025-11-09
24998,10926,2,2,1,22.3,22.3,2025-11-05
24999,10926,2,3,4,55.99,223.96,2025-11-05
25000,10926,2,18,2,129.0,258.0,2025-11-05
25001,10927,4,3,4,55.99,223.96,2025-11-23
25002,10927,4,6,1,168.0,168.0,2025-11-23
25003,10928,5,14,5,19.99,99.95,2025-12-22
25004,10928,5,1,4,109.95,439.8,2025-12-22
25005,10929,3,11,4,109.5,438.0,2025-12-17
25006,10929,3,6,5,168.0,840.0,2025-12-17
25007,10930,2,3,2,55.99,111.98,2025-08-04
25008,10931,5,3,5,55.99,279.95,2025-01-01
25009,10931,5,1,2,109.95,219.9,2025-01-01
25010,10931,5,14,4,19.99,79.96,2025-01-01
25011,10931,5,15,4,39.99,159.96,2025-01-01
25012,10932,3,11,3,109.5,328.5,2025-10-02
25013,10932,3,14,1,19.99,19.99,2025-10-02
25014,10933,10,17,1,49.99,49.99,2025-11-06
25015,10933,10,10,3,67.99,203.97,2025-11-06
25016,10933,10,8,4,375.0,1500.0,2025-11-06
25017,10933,10,12,4,12.99,51.96,2025-11-06
25018,10934,5,8,1,375.0,375.0,2025-11-12
25019,10934,5,6,5,168.0,840.0,2025-11-12
25020,10934,5,7,4,7.95,31.8,2025-11-12
25021,10935,8,10,1,67.99,67.99,2025-01-14
25022,10936,3,19,2,89.99,179.98,2025-11-03
25023,10936,3,1,3,109.95,329.85,2025-11-03
25024,10936,3,6,3,168.0,504.0,2025-11-03
25025,10936,3,12,3,12.99,38.97,2025-11-03
25026,10937,1,19,4,89.99,359.96,2025-12-27
25027,10937,1,18,5,129.0,645.0,2025-12-27
25028,10938,2,3,4,55.99,223.96,2026-01-26
25029,10938,2,20,2,24.99,49.98,2026-01-26
25030,10939,5,17,1,49.99,49.99,2025-01-27
25031,10939,5,3,4,55.99,223.96,2025-01-27
25032,10939,5,8,5,375.0,1875.0,2025-01-27
25033,10939,5,11,1,109.5,109.5,2025-01-27
25034,10940,9,9,4,64.0,256.0,2025-12-12
25035,10940,9,19,5,89.99,449.95,2025-12-12
25036,10941,1,16,2,299.0,598.0,2026-01-09
25037,10942,2,10,3,67.99,203.97,2026-01-18
25038,10942,2,17,3,49.99,149.97,2026-01-18
25039,10942,2,7,5,7.95,39.75,2026-01-18
25040,10942,2,11,4,109.5,438.0,2026-01-18
25041,10943,1,5,3,695.0,2085.0,2025-12-14
25042,10943,1,9,5,64.0,320.0,2025-12-14
25043,10943,1,19,4,89.99,359.96,2025-12-14
25044,10943,1,11,1,109.5,109.5,2025-12-14
25045,10944,10,19,4,89.99,359.96,2025-12-12
25046,10944,10,16,5,299.0,1495.0,2025-12-12
25047,10944,10,9,1,64.0,64.0,2025-12-12
25048,10944,10,15,5,39.99,199.95,2025-12-12
25049,10945,10,9,3,64.0,192.0,2025-07-06
25050,10946,2,20,5,24.99,124.95,2026-01-15
25051,10946,2,15,2,39.99,79.98,2026-01-15
25052,10946,2,11,4,109.5,438.0,2026-01-15
25053,10946,2,7,5,7.95,39.75,2026-01-15
25054,10947,1,3,5,55.99,279.95,2025-12-08
25055,10948,4,7,3,7.95,23.85,2025-12-07
25056,10949,5,17,4,49.99,199.96,2026-01-18
25057,10949,5,9,3,64.0,192.0,2026-01-18
25058,10949,5,16,3,299.0,897.0,2026-01-18
25059,10949,5,15,4,39.99,159.96,2026-01-18
25060,10950,4,12,4,12.99,51.96,2025-12-31
25061,10950,4,5,2,695.0,1390.0,2025-12-31
25062,10950,4,15,4,39.99,159.96,2025-12-31
25063,10950,4,18,5,129.0,645.0,2025-12-31
25064,10951,5,19,1,89.99,89.99,2025-01-20
25065,10951,5,8,5,375.0,1875.0,2025-01-20
25066,10952,4,3,3,55.99,167.97,2025-11-29
25067,10952,4,6,2,168.0,336.0,2025-11-29
25068,10952,4,8,2,375.0,750.0,2025-11-29
25069,10953,8,8,5,375.0,1875.0,2025-07-26
25070,10953,8,6,4,168.0,672.0,2025-07-26
25071,10953,8,11,1,109.5,109.5,2025-07-26
25072,10954,2,1,2,109.95,219.9,2025-01-18
25073,10954,2,6,1,168.0,168.0,2025-01-18
25074,10954,2,10,5,67.99,339.95,2025-01-18
25075,10955,7,11,2,109.5,219.0,2026-01-31
25076,10955,7,1,4,109.95,439.8,2026-01-31
25077,10956,4,16,4,299.0,1196.0,2025-08-25
25078,10956,4,5,2,695.0,1390.0,2025-08-25
25079,10956,4,4,1,15.99,15.99,2025-08-25
25080,10957,2,19,3,89.99,269.97,2025-10-11
25081,10957,2,20,1,24.99,24.99,2025-10-11
25082,10958,4,12,5,12.99,64.95,2025-11-18
25083,10958,4,20,1,24.99,24.99,2025-11-18
25084,10958,4,16,4,299.0,1196.0,2025-11-18
25085,10958,4,9,2,64.0,128.0,2025-11-18
25086,10959,1,13,5,9.85,49.25,2025-12-05
25087,10959,1,14,5,19.99,99.95,2025-12-05
25088,10959,1,18,2,129.0,258.0,2025-12-05
25089,10959,1,11,5,109.5,547.5,2025-12-05
25090,10960,10,15,5,39.99,199.95,2025-12-08
25091,10960,10,11,2,109.5,219.0,2025-12-08
25092,10961,1,8,5,375.0,1875.0,2025-12-22
25093,10962,7,1,1,109.95,109.95,2025-12-14
25094,10963,9,2,3,22.3,66.9,2025-11-15
25095,10963,9,13,1,9.85,9.85,2025-11-15
25096,10964,2,6,2,168.0,336.0,2025-01-27
25097,10964,2,8,5,375.0,1875.0,2025-01-27
25098,10965,8,2,3,22.3,66.9,2026-01-04
25099,10966,10,6,3,168.0,504.0,2025-11-01
25100,10967,9,16,1,299.0,299.0,2025-12-26
25101,10968,2,6,3,168.0,504.0,2025-01-20
25102,10968,2,9,4,64.0,256.0,2025-01-20
25103,10968,2,3,2,55.99,111.98,2025-01-20
25104,10969,4,17,2,49.99,99.98,2025-10-21
25105,10969,4,19,5,89.99,449.95,2025-10-21
25106,10970,7,12,1,12.99,12.99,2025-12-31
25107,10970,7,17,1,49.99,49.99,2025-12-31
25108,10970,7,19,5,89.99,449.95,2025-12-31
25109,10970,7,16,4,299.0,1196.0,2025-12-31
25110,10971,8,15,3,39.99,119.97,2025-12-04
25111,10971,8,13,3,9.85,29.55,2025-12-04
25112,10971,8,5,2,695.0,1390.0,2025-12-04
25113,10972,10,12,3,12.99,38.97,2025-10-03
25114,10972,10,6,5,168.0,840.0,2025-10-03
25115,10972,10,11,5,109.5,547.5,2025-10-03
25116,10973,9,1,5,109.95,549.75,2025-11-10
25117,10973,9,13,3,9.85,29.55,2025-11-10
25118,10973,9,2,5,22.3,111.5,2025-11-10
25119,10973,9,20,1,24.99,24.99,2025-11-10
25120,10974,5,8,1,375.0,375.0,2025-12-28
25121,10974,5,15,4,39.99,159.96,2025-12-28
25122,10975,6,17,3,49.99,149.97,2025-12-24
25123,10975,6,4,4,15.99,63.96,2025-12-24
25124,10976,5,13,5,9.85,49.25,2025-10-26
25125,10976,5,19,4,89.99,359.96,2025-10-26
25126,10976,5,4,3,15.99,47.97,2025-10-26
25127,10976,5,1,5,109.95,549.75,2025-10-26
25128,10977,9,10,2,67.99,135.98,2025-01-24
25129,10977,9,12,1,12.99,12.99,2025-01-24
25130,10977,9,17,1,49.99,49.99,2025-01-24
25131,10978,10,10,5,67.99,339.95,2025-01-23
25132,10979,7,7,4,7.95,31.8,2026-01-23
25133,10979,7,20,3,24.99,74.97,2026-01-23
25134,10980,8,17,4,49.99,199.96,2025-12-14
25135,10980,8,16,2,299.0,598.0,2025-12-14
25136,10980,8,14,1,19.99,19.99,2025-12-14
25137,10980,8,6,5,168.0,840.0,2025-12-14
25138,10981,7,5,2,695.0,1390.0,2025-01-09
25139,10981,7,18,2,129.0,258.0,2025-01-09
25140,10982,6,15,4,39.99,159.96,2025-12-15
25141,10982,6,4,1,15.99,15.99,2025-12-15
25142,10983,1,5,3,695.0,2085.0,2025-11-24
25143,10983,1,14,1,19.99,19.99,2025-11-24
25144,10983,1,16,4,299.0,1196.0,2025-11-24
25145,10983,1,15,4,39.99,159.96,2025-11-24
25146,10984,7,18,3,129.0,387.0,2025-01-31
25147,10984,7,9,4,64.0,256.0,2025-01-31
25148,10985,1,2,5,22.3,111.5,2026-01-29
25149,10985,1,17,4,49.99,199.96,2026-01-29
25150,10985,1,13,1,9.85,9.85,2026-01-29
25151,10985,1,14,3,19.99,59.97,2026-01-29
25152,10986,1,15,4,39.99,159.96,2025-12-21
25153,10986,1,17,1,49.99,49.99,2025-12-21
25154,10987,4,9,5,64.0,320.0,2026-01-17
25155,10987,4,18,1,129.0,129.0,2026-01-17
25156,10987,4,14,2,19.99,39.98,2026-01-17
25157,10988,7,5,2,695.0,1390.0,2026-01-11
25158,10989,2,2,4,22.3,89.2,2025-12-16
25159,10990,8,17,1,49.99,49.99,2026-01-27
25160,10990,8,3,2,55.99,111.98,2026-01-27
25161,10991,2,14,4,19.99,79.96,2026-01-31
25162,10991,2,5,3,695.0,2085.0,2026-01-31
25163,10991,2,17,4,49.99,199.96,2026-01-31
25164,10992,7,7,3,7.95,23.85,2025-12-28
25165,10992,7,19,1,89.99,89.99,2025-12-28
25166,10993,9,11,4,109.5,438.0,2025-07-01
25167,10993,9,17,5,49.99,249.95,2025-07-01
25168,10993,9,7,2,7.95,15.9,2025-07-01
25169,10994,9,12,5,12.99,64.95,2025-12-18
25170,10994,9,8,2,375.0,750.0,2025-12-18
25171,10994,9,9,1,64.0,64.0,2025-12-18
25172,10994,9,5,4,695.0,2780.0,2025-12-18
25173,10995,2,4,4,15.99,63.96,2025-12-22
25174,10995,2,20,1,24.99,24.99,2025-12-22
25175,10995,2,12,3,12.99,38.97,2025-12-22
25176,10996,9,1,1,109.95,109.95,2025-08-04
25177,10996,9,3,2,55.99,111.98,2025-08-04
25178,10997,4,19,2,89.99,179.98,2025-10-30
25179,10997,4,20,3,24.99,74.97,2025-10-30
25180,10997,4,3,1,55.99,55.99,2025-10-30
25181,10997,4,14,5,19.99,99.95,2025-10-30
25182,10998,9,6,1,168.0,168.0,2026-01-17
25183,10999,3,10,3,67.99,203.97,2025-08-24
25184,11000,6,2,2,22.3,44.6,2025-12-31
25185,11001,3,4,2,15.99,31.98,2025-12-31
25186,11001,3,8,3,375.0,1125.0,2025-12-31
25187,11002,4,6,3,168.0,504.0,2025-11-13
25188,11002,4,5,2,695.0,1390.0,2025-11-13
25189,11002,4,10,1,67.99,67.99,2025-11-13
25190,11002,4,2,2,22.3,44.6,2025-11-13
25191,11003,2,6,3,168.0,504.0,2025-01-07
25192,11003,2,11,1,109.5,109.5,2025-01-07
25193,11003,2,20,5,24.99,124.95,2025-01-07
25194,11003,2,17,1,49.99,49.99,2025-01-07
25195,11004,8,9,5,64.0,320.0,2025-12-29
25196,11004,8,16,4,299.0,1196.0,2025-12-29
25197,11005,10,5,4,695.0,2780.0,2025-01-29
25198,11005,10,10,2,67.99,135.98,2025-01-29
25199,11005,10,15,3,39.99,119.97,2025-01-29
25200,11006,9,3,4,55.99,223.96,2025-10-15
25201,11006,9,1,5,109.95,549.75,2025-10-15
25202,11006,9,9,5,64.0,320.0,2025-10-15
25203,11007,9,9,4,64.0,256.0,2025-10-20
25204,11007,9,18,3,129.0,387.0,2025-10-20
25205,11008,2,7,1,7.95,7.95,2025-11-29
25206,11008,2,20,5,24.99,124.95,2025-11-29
25207,11009,7,13,4,9.85,39.4,2026-01-05
25208,11009,7,2,1,22.3,22.3,2026-01-05
25209,11009,7,19,2,89.99,179.98,2026-01-05
25210,11009,7,3,4,55.99,223.96,2026-01-05
25211,11010,4,12,3,12.99,38.97,2025-01-14
25212,11010,4,9,3,64.0,192.0,2025-01-14
25213,11011,1,18,1,129.0,129.0,2025-11-13
25214,11011,1,10,1,67.99,67.99,2025-11-13
25215,11012,6,18,1,129.0,129.0,2026-01-08
25216,11013,5,14,1,19.99,19.99,2025-11-12
25217,11014,6,7,5,7.95,39.75,2025-01-27
25218,11014,6,6,1,168.0,168.0,2025-01-27
25219,11014,6,8,4,375.0,1500.0,2025-01-27
25220,11014,6,2,4,22.3,89.2,2025-01-27
25221,11015,4,5,2,695.0,1390.0,2025-12-05
25222,11016,6,1,2,109.95,219.9,2025-11-22
25223,11017,8,2,2,22.3,44.6,2025-10-24
25224,11017,8,17,2,49.99,99.98,2025-10-24
25225,11017,8,11,1,109.5,109.5,2025-10-24
25226,11017,8,15,1,39.99,39.99,2025-10-24
25227,11018,8,9,5,64.0,320.0,2026-01-13
25228,11018,8,18,1,129.0,129.0,2026-01-13
25229,11018,8,10,5,67.99,339.95,2026-01-13
25230,11018,8,20,4,24.99,99.96,2026-01-13
25231,11019,7,19,3,89.99,269.97,2025-01-26
25232,11019,7,14,4,19.99,79.96,2025-01-26
25233,11019,7,3,4,55.99,223.96,2025-01-26
25234,11020,8,1,2,109.95,219.9,2025-01-26
25235,11020,8,6,3,168.0,504.0,2025-01-26
25236,11021,9,16,3,299.0,897.0,2025-11-07
25237,11021,9,4,4,15.99,63.96,2025-11-07
25238,11021,9,20,5,24.99,124.95,2025-11-07
25239,11021,9,17,4,49.99,199.96,2025-11-07
25240,11022,10,20,2,24.99,49.98,2025-12-03
25241,11022,10,3,1,55.99,55.99,2025-12-03
25242,11022,10,9,5,64.0,320.0,2025-12-03
25243,11023,4,3,3,55.99,167.97,2025-10-28
25244,11024,1,1,5,109.95,549.75,2025-10-29
25245,11025,2,6,1,168.0,168.0,2025-10-13
25246,11025,2,2,4,22.3,89.2,2025-10-13
25247,11025,2,16,3,299.0,897.0,2025-10-13
25248,11026,10,7,3,7.95,23.85,2025-01-16
25249,11027,5,3,5,55.99,279.95,2025-11-05
25250,11028,1,5,1,695.0,695.0,2025-10-27
25251,11028,1,9,1,64.0,64.0,2025-10-27
25252,11028,1,13,5,9.85,49.25,2025-10-27
25253,11028,1,8,2,375.0,750.0,2025-10-27
25254,11029,8,15,2,39.99,79.98,2025-01-12
25255,11029,8,10,3,67.99,203.97,2025-01-12
25256,11029,8,2,1,22.3,22.3,2025-01-12
25257,11030,8,3,4,55.99,223.96,2025-01-21
25258,11030,8,20,1,24.99,24.99,2025-01-21
25259,11030,8,8,1,375.0,375.0,2025-01-21
25260,11031,2,11,5,109.5,547.5,2025-10-10
25261,11031,2,15,3,39.99,119.97,2025-10-10
25262,11031,2,17,3,49.99,149.97,2025-10-10
25263,11032,6,16,2,299.0,598.0,2025-08-20
25264,11032,6,14,1,19.99,19.99,2025-08-20
25265,11032,6,2,4,22.3,89.2,2025-08-20
25266,11033,9,11,4,109.5,438.0,2025-01-21
25267,11033,9,19,1,89.99,89.99,2025-01-21
25268,11033,9,7,1,7.95,7.95,2025-01-21
25269,11034,10,11,2,109.5,219.0,2025-10-26
25270,11034,10,16,1,299.0,299.0,2025-10-26
25271,11035,8,4,4,15.99,63.96,2025-12-09
25272,11036,7,5,4,695.0,2780.0,2025-12-22
25273,11036,7,19,4,89.99,359.96,2025-12-22
25274,11036,7,8,4,375.0,1500.0,2025-12-22
25275,11037,10,18,2,129.0,258.0,2025-12-01
25276,11037,10,11,4,109.5,438.0,2025-12-01
25277,11037,10,16,1,299.0,299.0,2025-12-01
25278,11038,2,4,1,15.99,15.99,2025-12-05
25279,11038,2,17,3,49.99,149.97,2025-12-05
25280,11039,1,20,4,24.99,99.96,2025-12-13
25281,11039,1,4,1,15.99,15.99,2025-12-13
25282,11039,1,12,3,12.99,38.97,2025-12-13
25283,11040,5,14,5,19.99,99.95,2025-01-29
25284,11040,5,19,1,89.99,89.99,2025-01-29
25285,11040,5,1,2,109.95,219.9,2025-01-29
25286,11041,7,15,1,39.99,39.99,2025-12-27
25287,11041,7,8,1,375.0,375.0,2025-12-27
25288,11042,9,3,1,55.99,55.99,2025-11-05
25289,11043,5,19,3,89.99,269.97,2025-12-27
25290,11043,5,13,2,9.85,19.7,2025-12-27
25291,11043,5,1,3,109.95,329.85,2025-12-27
25292,11043,5,8,4,375.0,1500.0,2025-12-27
25293,11044,10,7,1,7.95,7.95,2026-01-10
25294,11045,5,19,5,89.99,449.95,2025-12-19
25295,11045,5,8,1,375.0,375.0,2025-12-19
25296,11045,5,9,3,64.0,192.0,2025-12-19
25297,11045,5,2,1,22.3,22.3,2025-12-19
25298,11046,4,19,2,89.99,179.98,2025-01-09
25299,11046,4,15,5,39.99,199.95,2025-01-09
25300,11046,4,13,2,9.85,19.7,2025-01-09
25301,11047,3,13,1,9.85,9.85,2025-11-07
25302,11047,3,20,4,24.99,99.96,2025-11-07
25303,11048,10,15,5,39.99,199.95,2025-12-28
25304,11048,10,12,2,12.99,25.98,2025-12-28
25305,11048,10,10,3,67.99,203.97,2025-12-28
25306,11048,10,5,2,695.0,1390.0,2025-12-28
25307,11049,3,7,1,7.95,7.95,2026-01-22
25308,11049,3,19,2,89.99,179.98,2026-01-22
25309,11049,3,2,4,22.3,89.2,2026-01-22
25310,11050,8,10,4,67.99,271.96,2026-01-03
25311,11051,1,7,4,7.95,31.8,2025-07-31
25312,11051,1,1,5,109.95,549.75,2025-07-31
25313,11052,10,11,5,109.5,547.5,2025-12-23
25314,11053,5,16,4,299.0,1196.0,2025-07-18
25315,11053,5,4,4,15.99,63.96,2025-07-18
25316,11054,10,18,1,129.0,129.0,2025-12-11
25317,11055,1,7,3,7.95,23.85,2025-11-30
25318,11055,1,6,3,168.0,504.0,2025-11-30
25319,11055,1,11,4,109.5,438.0,2025-11-30
25320,11056,9,9,2,64.0,128.0,2025-11-18
25321,11056,9,4,5,15.99,79.95,2025-11-18
25322,11057,9,8,4,375.0,1500.0,2025-12-26
25323,11057,9,10,1,67.99,67.99,2025-12-26
25324,11057,9,3,5,55.99,279.95,2025-12-26
25325,11057,9,17,4,49.99,199.96,2025-12-26
25326,11058,9,5,3,695.0,2085.0,2025-11-16
25327,11058,9,13,5,9.85,49.25,2025-11-16
25328,11059,8,4,2,15.99,31.98,2026-01-16
25329,11059,8,14,4,19.99,79.96,2026-01-16
25330,11060,9,7,3,7.95,23.85,2026-01-13
25331,11060,9,11,4,109.5,438.0,2026-01-13
25332,11060,9,10,1,67.99,67.99,2026-01-13
25333,11061,2,8,4,375.0,1500.0,2025-12-27
25334,11061,2,19,5,89.99,449.95,2025-12-27
25335,11061,2,6,4,168.0,672.0,2025-12-27
25336,11062,6,3,3,55.99,167.97,2025-07-22
25337,11062,6,2,4,22.3,89.2,2025-07-22
25338,11062,6,18,2,129.0,258.0,2025-07-22
25339,11062,6,8,5,375.0,1875.0,2025-07-22
25340,11063,10,11,5,109.5,547.5,2025-11-01
25341,11064,4,10,5,67.99,339.95,2025-12-27
25342,11065,10,10,4,67.99,271.96,2026-01-15
25343,11065,10,9,5,64.0,320.0,2026-01-15
25344,11065,10,13,3,9.85,29.55,2026-01-15
25345,11066,1,10,3,67.99,203.97,2025-11-13
25346,11066,1,16,2,299.0,598.0,2025-11-13
25347,11067,6,1,5,109.95,549.75,2025-12-15
25348,11067,6,14,4,19.99,79.96,2025-12-15
25349,11068,4,1,4,109.95,439.8,2025-12-05
25350,11069,10,14,5,19.99,99.95,2025-11-27
25351,11070,5,9,1,64.0,64.0,2025-12-26
25352,11071,8,5,5,695.0,3475.0,2025-12-03
25353,11071,8,20,2,24.99,49.98,2025-12-03
25354,11071,8,1,1,109.95,109.95,2025-12-03
25355,11071,8,8,4,375.0,1500.0,2025-12-03
25356,11072,9,16,2,299.0,598.0,2025-11-04
25357,11072,9,7,4,7.95,31.8,2025-11-04
25358,11072,9,4,5,15.99,79.95,2025-11-04
25359,11072,9,3,4,55.99,223.96,2025-11-04
